31,n50e075
31,n50e080
31,n50e085
31,n50e090
31,n55e055
31,n55e060
31,n55e065
31,n55e070
31,n55e075
31,n55e080
31,n55e085
31,n55e090
31,n60e055
31,n60e060
31,n60e065
31,n60e070
31,n60e075
31,n60e080
31,n60e085
31,n65e060
31,n65e065
31,n65e070
31,n65e075
31,n65e080
31,n65e085
31,n70e065
31,n70e070
31,n70e075
32,n45e095
32,n45e100
32,n45e105
32,n45e110
32,n50e085
32,n50e090
32,n50e095
32,n50e100
32,n50e105
32,n50e110
32,n55e085
32,n55e090
32,n55e095
32,n55e100
32,n55e105
32,n55e110
32,n60e080
32,n60e085
32,n60e090
32,n60e095
32,n60e100
32,n60e105
32,n65e075
32,n65e080
32,n65e085
32,n65e090
32,n65e095
32,n65e100
32,n65e105
32,n70e075
32,n70e080
32,n70e085
33,n65e085
33,n65e090
33,n65e095
33,n65e100
33,n65e105
33,n65e110
33,n65e115
33,n65e120
33,n70e080
33,n70e085
33,n70e090
33,n70e095
33,n70e100
33,n70e105
33,n70e110
33,n70e115
33,n70e120
33,n70e125
33,n75e080
33,n75e085
33,n75e090
33,n75e095
33,n75e100
33,n75e105
33,n75e110
33,n80e075
33,n80e080
33,n80e090
33,n80e095
34,n50e100
34,n50e105
34,n50e110
34,n50e115
34,n50e120
34,n55e100
34,n55e105
34,n55e110
34,n55e115
34,n55e120
34,n55e125
34,n55e130
34,n55e135
34,n55e140
34,n60e105
34,n60e110
34,n60e115
34,n60e120
34,n60e125
34,n60e130
34,n60e135
34,n60e140
34,n65e100
34,n65e105
34,n65e110
34,n65e115
34,n65e120
34,n65e125
34,n65e130
34,n65e135
34,n70e120
34,n70e125
34,n70e130
35,n50e155
35,n50e160
35,n55e135
35,n55e140
35,n55e145
35,n55e150
35,n55e155
35,n55e160
35,n55e165
35,n60e130
35,n60e135
35,n60e140
35,n60e145
35,n60e150
35,n60e155
35,n60e160
35,n60e165
35,n60e170
35,n60e175
35,n65e125
35,n65e130
35,n65e135
35,n65e140
35,n65e145
35,n65e150
35,n65e155
35,n65e160
35,n65e165
35,n65e170
35,n65e175
35,n70e125
35,n70e130
35,n70e135
35,n70e140
35,n70e145
35,n70e150
35,n70e155
35,n70e160
35,n70e165
35,n70e170
36,n45e085
36,n45e090
36,n45e095
36,n50e085
36,n50e090
36,n50e095
41,n20e120
41,n20e125
41,n20e140
41,n25e125
41,n25e130
41,n25e140
41,n30e125
41,n30e130
41,n30e135
41,n35e130
41,n35e135
41,n35e140
41,n40e135
41,n40e140
41,n40e145
41,n45e140
41,n45e145
41,n45e150
41,n50e140
42,n30e125
42,n35e115
42,n35e120
42,n35e125
42,n35e130
42,n40e110
42,n40e115
42,n40e120
